1,1.1032709822753508
2,1.1039938444770545
3,1.0824289544511436
4,1.039614327336838
5,0.9809715064427272
6,0.9261778348974845
7,0.8725896217246647
8,0.8218102954710643
9,0.7759094851327104
10,0.7365005745431377
11,0.709555119959036
12,0.7093876601324485
13,0.733401083574155
14,0.7793421415700463
15,0.843944545191886
16,0.9071801172968724
17,0.9600995271032368
18,1.002081614784923
19,1.0333696897547509
20,1.0554089428435225
21,1.0759903858102446
22,1.0882925764083768
23,1.0900601414689324
24,1.0805582729295222
25,1.0607412186588325
26,1.0402150326724908
27,1.0276212683453554
28,1.0243237527283744
29,1.030743078386287
30,1.0463519576998872
31,1.0616726939672154
32,1.0582294742609806
33,1.0326093060893262
34,0.9862536427973319
35,0.9249308471052953
36,0.8689833736278779
37,0.8347343718864084
38,0.8213839227863041
39,0.8267072896916893
40,0.8470346730046928
41,0.8682840459603003
42,0.8903595688654863
43,0.9141049760746346
44,0.9401479131853214
45,0.9689768504266357
46,0.9988637324270951
47,1.0242229863798724
48,1.0437030696838279
49,1.0567386972161235
50,1.063676962943372
51,1.0719866522807255
52,1.093308504059462
53,1.133061251276668
54,1.1983552766336925
55,1.300859794592058
56,1.4366906678481914
57,1.493282067628503
58,1.4030984392938788
59,1.1693956761717983
60,0.8720884562615568
61,0.6489611994371048
62,0.5519747782685063
63,0.5440850669396061
64,0.6145166075400761
65,0.7683135913436694
66,0.9612236038695583
67,1.125539581446446
68,1.2120162304227016
69,1.180727017860534
70,1.0270779382308082
71,0.8591518425587924
72,0.7564654189365829
73,0.7192771814274564
74,0.7524056071569672
75,0.8741048075095049
76,1.0708442919995738
77,1.2960909533912517
78,1.5106686808649579
79,1.6395683243532069
80,1.5678710352827296
81,1.342567469161218
82,1.109931387987528
83,0.912116254763604
84,0.7783236469747153
85,0.7269052502552429
86,0.6804142756743247
87,0.6440217699364762
88,0.6243485234782766
89,0.6281555228892254
90,0.6674380795502324
91,0.7479226714291256
92,0.8535661262671858
93,0.9789280445448124
94,1.1045927214680398
95,1.1597110010293865
96,1.068454889552408
97,0.934191802967965
98,0.7935112251172597
99,0.6916699323673475
100,0.7312754501667845
101,0.8042628644900721
102,0.963068432448142
103,1.300558752857213
104,1.7333921695434173
1,1.1032709822753508
2,1.1039938444770545
3,1.0824289544511436
4,1.039614327336838
5,0.9809715064427272
6,0.9261778348974845
7,0.8725896217246647
8,0.8218102954710643
9,0.7759094851327104
10,0.7365005745431377
11,0.709555119959036
12,0.7093876601324485
13,0.733401083574155
14,0.7793421415700463
15,0.843944545191886
16,0.9071801172968724
17,0.9600995271032368
18,1.002081614784923
19,1.0333696897547509
20,1.0554089428435225
21,1.0759903858102446
22,1.0882925764083768
23,1.0900601414689324
24,1.0805582729295222
25,1.0607412186588325
26,1.0402150326724908
27,1.0276212683453554
28,1.0243237527283744
29,1.030743078386287
30,1.0463519576998872
31,1.0616726939672154
32,1.0582294742609806
33,1.0326093060893262
34,0.9862536427973319
35,0.9249308471052953
36,0.8689833736278779
37,0.8347343718864084
38,0.8213839227863041
39,0.8267072896916893
40,0.8470346730046928
41,0.8682840459603003
42,0.8903595688654863
43,0.9141049760746346
44,0.9401479131853214
45,0.9689768504266357
46,0.9988637324270951
47,1.0242229863798724
48,1.0437030696838279
49,1.0567386972161235
50,1.063676962943372
51,1.0719866522807255
52,1.093308504059462
53,1.133061251276668
54,1.1983552766336925
55,1.300859794592058
56,1.4366906678481914
57,1.493282067628503
58,1.4030984392938788
59,1.1693956761717983
60,0.8720884562615568
61,0.6489611994371048
62,0.5519747782685063
63,0.5440850669396061
64,0.6145166075400761
65,0.7683135913436694
66,0.9612236038695583
67,1.125539581446446
68,1.2120162304227016
69,1.180727017860534
70,1.0270779382308082
71,0.8591518425587924
72,0.7564654189365829
73,0.7192771814274564
74,0.7524056071569672
75,0.8741048075095049
76,1.0708442919995738
77,1.2960909533912517
78,1.5106686808649579
79,1.6395683243532069
80,1.5678710352827296
81,1.342567469161218
82,1.109931387987528
83,0.912116254763604
84,0.7783236469747153
85,0.7269052502552429
86,0.6804142756743247
87,0.6440217699364762
88,0.6243485234782766
89,0.6281555228892254
90,0.6674380795502324
91,0.7479226714291256
92,0.8535661262671858
93,0.9789280445448124
94,1.1045927214680398
95,1.1597110010293865
96,1.068454889552408
97,0.934191802967965
98,0.7935112251172597
99,0.6916699323673475
100,0.7312754501667845
101,0.8042628644900721
102,0.963068432448142
103,1.300558752857213
104,1.7333921695434173
